index	value	noise	anomCode
294	-0.065039195	F	0
295	0.03014891	F	0
296	-0.09923138	F	0
297	-0.2569575	F	0
298	0.104771994	F	0
299	-0.2750713	F	0
300	-0.2710821	F	0
301	0.26904303	F	0
302	0.1889884	F	0
303	-0.29893568	F	0
304	0.2283685	F	0
305	0.005007839	F	0
306	0.07340559	F	0
307	0.24758162	F	0
308	-2.07E-04	F	0
309	-0.26337162	F	0
310	0.043052018	F	0
311	-0.1371546	F	0
312	-0.04867844	F	0
313	-0.16310138	F	0
314	0.1695942	F	0
315	-0.098403424	F	0
316	0.16502951	F	0
317	0.06061501	F	0
318	-0.03395117	F	0
319	-0.20461386	F	0
320	-0.13391276	F	0
321	-0.051414005	F	0
322	-0.08204871	F	0
323	-0.17105603	F	0
324	-0.24206959	F	0
325	-0.13499273	F	0
326	0.20071535	F	0
327	-0.28345647	F	0
328	0.14675397	F	0
329	-0.012643219	F	0
330	-0.13774455	F	0
331	-0.09730282	F	0
332	0.007352235	F	0
333	-0.017187895	F	0
334	-0.21197173	F	0
335	0.010540742	F	0
336	0.23978609	F	0
337	0.03859162	F	0
338	0.07248668	F	0
339	-0.22096196	F	0
340	0.032569144	F	0
341	-0.23423132	F	0
342	0.1965248	F	0
343	0.1666612	F	0
344	0.0830262	F	0
345	0.267007	F	0
346	-0.14517088	F	0
347	0.054474898	F	0
348	-0.17081207	F	0
349	-0.25168628	F	0
350	-2.5	T	3.H
351	-2.3	T	3.H
352	-2.4	T	3.H
353	-2.1	T	3.H
354	-1.5	T	3.H
355	-1.9	T	3.H
356	-2	T	3.H
357	-0.094373316	F	0
358	-0.081871755	F	0
359	-0.27934793	F	0
360	0.13094386	F	0
361	0.21107416	F	0
362	0.041135486	F	0
363	-0.061152905	F	0
364	-0.1276716	F	0
365	0.29559788	F	0
366	-0.03925766	F	0
367	0.011576243	F	0
368	0.05066924	F	0
369	-0.06121328	F	0
370	0.29191622	F	0
371	-0.17275801	F	0
372	-0.18843007	F	0
373	0.22456409	F	0
374	-0.18586892	F	0
375	-0.062347524	F	0
376	0.09599058	F	0
377	0.27173313	F	0
378	-0.11328866	F	0
379	-0.13792525	F	0
380	0.25434914	F	0
381	0.026654728	F	0
382	-0.15181795	F	0
383	-0.031897366	F	0
384	0.072177455	F	0
385	0.24874063	F	0
386	-0.13185029	F	0
387	0.14625244	F	0
388	-0.11994512	F	0
389	0.096592784	F	0
390	0.120823465	F	0
391	0.2567226	F	0
392	0.28050455	F	0
393	-0.0814823	F	0
394	0.01862311	F	0
395	-0.0929731	F	0
396	0.05324683	F	0
397	-0.234206	F	0
398	-0.21759444	F	0
399	-0.28176525	F	0
400	-0.002333383	F	0
401	-0.21953118	F	0
402	0.23167802	F	0
403	0.05532459	F	0
404	-0.16243851	F	0
405	-0.038391896	F	0
406	-0.2462486	F	0
407	0.23368104	F	0
408	-0.15180124	F	0
409	-0.115176745	F	0
410	-0.04487608	F	0
411	-0.13096122	F	0
412	-0.23057963	F	0
413	-0.06045392	F	0
414	0.11147082	F	0
415	-0.28779972	F	0
416	-0.15900412	F	0
417	-0.24307849	F	0
418	-0.1855486	F	0
419	-0.19737215	F	0
420	0.23763403	F	0
421	0.12833676	F	0
422	-0.035868563	F	0
423	-0.11346656	F	0
424	-0.008974999	F	0
425	-0.13949676	F	0
426	0.07515429	F	0
427	-0.22463633	F	0
428	0.26499605	F	0
429	-0.12234305	F	0
430	-0.047119796	F	0
431	0.26960078	F	0
432	-0.20267585	F	0
433	0.064840384	F	0
434	-0.24745075	F	0
435	-0.15942664	F	0
436	0.23796041	F	0
437	0.048378587	F	0
438	-0.13989063	F	0
439	0.24949454	F	0
440	0.19838169	F	0
441	-0.26944068	F	0
442	-0.2723134	F	0
443	0.08821868	F	0
444	0.2804961	F	0
445	0.13517672	F	0
446	0.15976089	F	0
447	0.25023076	F	0
448	-0.2240103	F	0
449	-0.021004414	F	0
450	0.1779465	F	0
451	-0.21684353	F	0
452	-0.08178719	F	0
453	0.1613421	F	0
454	0.2928624	F	0
455	0.23560427	F	0
456	-0.0713347	F	0
457	-0.1400747	F	0
458	0.18091342	F	0
459	0.09142402	F	0
460	0.028851211	F	0
461	-0.26435792	F	0
462	-0.19811086	F	0
463	-0.016509553	F	0
464	0.28573355	F	0
465	-0.117483445	F	0
466	-0.29987627	F	0
467	-0.103106946	F	0
468	-0.17476805	F	0
469	0.011073683	F	0
470	0.20754522	F	0
471	-0.2920626	F	0
472	-0.016834294	F	0
473	0.1243449	F	0
474	0.11127927	F	0
475	0.16063622	F	0
476	-0.23324332	F	0
477	0.03535238	F	0
478	0.26155806	F	0
479	-0.2436075	F	0
480	0.17226665	F	0
481	0.08331658	F	0
482	0.17752102	F	0
483	0.025349548	F	0
484	-0.15444475	F	0
485	0.13298061	F	0
486	0.15907983	F	0
487	0.059407003	F	0
488	0.28230512	F	0
489	-0.21265692	F	0
490	0.13235663	F	0
491	-0.18282497	F	0
492	0.24337244	F	0
493	-0.0912605	F	0
494	-0.15571058	F	0
495	0.16016228	F	0
496	-0.0918193	F	0
497	0.026611088	F	0
498	0.27883554	F	0
499	-0.15273331	F	0
500	0.1052885	F	0
501	0.21244779	F	0
502	0.09278909	F	0
503	0.20116173	F	0
504	-0.25577906	F	0
505	-0.27670875	F	0
506	-0.13643475	F	0
507	0.26544407	F	0
508	-0.07363335	F	0
509	-0.045168493	F	0
510	0.20438899	F	0
511	-0.20456807	F	0
512	-0.06479715	F	0
513	0.003529775	F	0
514	-0.2658371	F	0
515	0.16827704	F	0
516	-0.002678333	F	0
517	-0.1856517	F	0
518	0.08987395	F	0
519	0.2595767	F	0
520	-0.23430786	F	0
521	0.08656631	F	0
522	-0.1612646	F	0
523	-0.28605476	F	0
524	0.10530329	F	0
525	-0.17519	F	0
526	0.28534567	F	0
527	0.23602824	F	0
528	-0.24120592	F	0
529	0.2558223	F	0
530	0.17598231	F	0
531	0.14621636	F	0
532	-0.164112	F	0
533	0.1836475	F	0
534	0.17773457	F	0
535	0.08183833	F	0
536	0.2054097	F	0
537	-0.27319685	F	0
538	0.15451491	F	0
539	-0.22011316	F	0
540	0.1723732	F	0
541	-0.22933877	F	0
542	0.27507457	F	0
543	-0.048645727	F	0
544	-0.104908705	F	0
545	0.17665802	F	0
546	-0.13001461	F	0
547	-0.24997148	F	0
548	0.03846723	F	0
549	0.21710128	F	0
550	0.105135076	F	0
551	0.05012261	F	0
552	0.16959047	F	0
553	0.050241277	F	0
554	-0.24138017	F	0
555	-0.122614495	F	0
556	0.1804692	F	0
557	0.11492099	F	0
558	0.27600348	F	0
559	0.28736466	F	0
560	-0.22980675	F	0
561	-0.29248095	F	0
562	0.035748776	F	0
563	-0.047735654	F	0
564	-0.06496764	F	0
565	0.106047526	F	0
566	-0.017787876	F	0
567	-0.29563245	F	0
568	0.29993504	F	0
569	-0.17283517	F	0
570	0.277929	F	0
571	0.28926188	F	0
572	0.17860465	F	0
573	0.14151324	F	0
574	-0.009996542	F	0
575	-0.19386536	F	0
576	0.2717902	F	0
577	0.23118761	F	0
578	0.25725052	F	0
579	-0.24482588	F	0
580	0.10464026	F	0
581	-0.24970818	F	0
582	0.28532714	F	0
583	-0.12636106	F	0
584	0.26392916	F	0
585	-0.1545633	F	0
586	0.28642222	F	0
587	-0.17757	F	0
588	0.22467597	F	0
589	-0.2923175	F	0
590	-0.28183714	F	0
591	0.084023096	F	0
592	-0.14686273	F	0
593	-0.13917339	F	0
594	0.08323016	F	0
595	-0.049606107	F	0
596	0.13936594	F	0
597	0.043086596	F	0
598	-0.27323753	F	0
599	0.21609025	F	0
600	0.14748907	F	0
601	-0.289874	F	0
602	0.112962194	F	0
603	-0.2531196	F	0
604	0.17556882	F	0
605	0.27701986	F	0
606	-0.02459456	F	0
607	-0.1315711	F	0
608	0.08937157	F	0
609	0.2251543	F	0
610	-0.08260743	F	0
611	0.112225465	F	0
612	-0.064419284	F	0
613	0.12720418	F	0
614	0.2892611	F	0
615	0.26751593	F	0
616	0.04995049	F	0
617	0.28922972	F	0
618	0.08892037	F	0
619	-0.081742875	F	0
620	0.15460809	F	0
621	0.273583	F	0
622	0.019951778	F	0
623	0.0931414	F	0
624	-0.013826878	F	0
625	-0.1502874	F	0
626	0.29845557	F	0
627	-0.07548978	F	0
628	0.012573963	F	0
629	-0.07789651	F	0
630	-0.07458985	F	0
631	0.09849877	F	0
632	-0.018598566	F	0
633	0.105487704	F	0
634	-0.26435366	F	0
635	-0.015971746	F	0
636	0.19635153	F	0
637	0.057109755	F	0
638	-0.20237508	F	0
639	0.25228453	F	0
640	-0.25923052	F	0
641	0.23422912	F	0
642	-0.12995861	F	0
643	-0.25890338	F	0
644	-0.041481327	F	0
645	-0.17780942	F	0
646	0.2218683	F	0
647	0.28015077	F	0
648	-0.23764141	F	0
649	-0.22570823	F	0
650	-0.008218865	F	0
651	-0.026749568	F	0
652	-0.031272724	F	0
653	0.019325465	F	0
654	0.20099941	F	0
655	0.23285457	F	0
656	-0.14471585	F	0
657	-0.273927	F	0
658	0.14041154	F	0
659	0.07990146	F	0
660	0.1037809	F	0
661	0.26617286	F	0
662	-0.07156324	F	0
663	0.2584479	F	0
664	-0.17421222	F	0
665	-0.21231174	F	0
666	-0.21958588	F	0
667	-0.030073054	F	0
668	0.07251499	F	0
669	-0.09865587	F	0
670	0.1433943	F	0
671	0.10585175	F	0
672	0.102428675	F	0
673	0.08980441	F	0
674	-0.06795403	F	0
675	-0.24943501	F	0
676	0.12157271	F	0
677	0.27750716	F	0
678	-0.14802594	F	0
679	0.23715849	F	0
680	0.22146778	F	0
681	-0.25552544	F	0
682	-0.1839162	F	0
683	-0.23004037	F	0
684	-0.18182914	F	0
685	0.23216325	F	0
686	-0.25229025	F	0
687	-0.023994347	F	0
688	-0.15646145	F	0
689	0.272818	F	0
690	0.22106539	F	0
691	0.11569959	F	0
692	0.25594905	F	0
693	0.0759413	F	0
694	0.21515459	F	0
695	0.2693656	F	0
696	-0.077301815	F	0
697	-0.07361076	F	0
698	0.1516223	F	0
699	0.02169455	F	0
700	0.17999627	F	0
701	0.1882525	F	0
702	-0.24989253	F	0
703	0.19009426	F	0
704	-0.001047127	F	0
705	-0.13292024	F	0
706	-0.1335022	F	0
707	0.18573236	F	0
708	0.07714835	F	0
709	0.26014984	F	0
710	-0.21992904	F	0
711	-0.1424171	F	0
712	-0.26464906	F	0
713	0.12039603	F	0
714	0.16484354	F	0
715	-0.24993859	F	0
716	0.22765025	F	0
717	-0.025763996	F	0
718	-0.18146504	F	0
719	-0.19614321	F	0
720	-0.22926229	F	0
721	-0.033041988	F	0
722	-0.07061138	F	0
723	0.24734138	F	0
724	-0.1357232	F	0
725	0.26146314	F	0
726	0.036679942	F	0
727	0.1624643	F	0
728	0.109265566	F	0
729	0.18706143	F	0
730	0.08507528	F	0
731	0.16430667	F	0
732	-0.06499429	F	0
733	0.22466862	F	0
734	0.28609326	F	0
735	0.20750032	F	0
736	-0.18224673	F	0
737	-0.07685212	F	0
738	0.08175439	F	0
739	-0.07451427	F	0
740	0.115336515	F	0
741	-0.031309597	F	0
742	-0.24390765	F	0
743	0.120107606	F	0
744	0.15198813	F	0
745	0.27502626	F	0
746	0.15953483	F	0
747	0.049320497	F	0
748	0.06634936	F	0
749	-0.073094346	F	0
750	-0.2007512	F	0
751	-0.19019991	F	0
752	0.18306473	F	0
753	-0.107310414	F	0
754	0.00538051	F	0
755	-0.020970708	F	0
756	0.08459722	F	0
757	0.024036484	F	0
758	0.008706591	F	0
759	-0.032048456	F	0
760	-0.05514589	F	0
761	-0.21842931	F	0
762	0.15954852	F	0
763	-0.15944265	F	0
764	0.039925396	F	0
765	-0.23493344	F	0
766	-0.019111242	F	0
767	-0.11920639	F	0
768	-0.12630303	F	0
769	-0.11491942	F	0
770	0.08046255	F	0
771	-0.27004173	F	0
772	-0.15268804	F	0
773	-0.109887704	F	0
774	0.14718585	F	0
775	-0.12073315	F	0
776	-0.13858517	F	0
777	0.15927336	F	0
778	0.12661494	F	0
779	0.28255048	F	0
780	0.06882302	F	0
781	-0.21490768	F	0
782	0.008220166	F	0
783	0.25306854	F	0
784	0.19273283	F	0
785	-0.1955187	F	0
786	-0.1359086	F	0
787	0.026192449	F	0
788	0.19177638	F	0
789	-0.011960874	F	0
790	0.05427927	F	0
791	0.006240968	F	0
792	0.18820778	F	0
793	-0.13123609	F	0
794	0.25831193	F	0
795	0.17102002	F	0
796	0.07920756	F	0
797	0.08089651	F	0
798	0.00551291	F	0
799	0.18164419	F	0
800	0.12375539	F	0
801	0.18801473	F	0
802	0.05858201	F	0
803	0.03799026	F	0
804	0.03873175	F	0
805	-0.1933534	F	0
806	-0.04451334	F	0
807	-0.1683435	F	0
808	0.14787053	F	0
809	-0.22243048	F	0
810	0.23404731	F	0
811	0.07857489	F	0
812	-0.09410453	F	0
813	0.001610254	F	0
814	-0.24831362	F	0
815	-0.13755302	F	0
816	0.26763377	F	0
817	-0.25984025	F	0
818	-0.13035384	F	0
819	0.18794756	F	0
820	0.08811186	F	0
821	0.08276446	F	0
822	-0.103432946	F	0
823	0.1291634	F	0
824	0.22459865	F	0
825	0.105055004	F	0
826	0.08065333	F	0
827	-0.23599155	F	0
828	-0.13472699	F	0
829	-0.22007924	F	0
830	0.20273985	F	0
831	-0.09062055	F	0
832	0.031652786	F	0
833	0.16323814	F	0
834	0.25440872	F	0
835	0.11459009	F	0
836	-0.20686643	F	0
837	-0.24739197	F	0
838	-0.21410894	F	0
839	0.032144982	F	0
840	0.29194707	F	0
841	0.013456835	F	0
842	-0.122175016	F	0
843	-0.23481205	F	0
844	0.20555876	F	0
845	0.08150377	F	0
846	-0.2709733	F	0
847	0.2899831	F	0
848	-0.22901365	F	0
849	-0.016004542	F	0
850	-2.5	T	3.I
851	-2.5	T	3.I
852	-2	T	3.I
853	-2.1	T	3.I
854	-1.9	T	3.I
855	-0.28882238	F	0
856	-0.15702455	F	0
857	0.14501078	F	0
858	-0.1965981	F	0
859	0.27553764	F	0
860	-0.26559034	F	0
861	-0.22445035	F	0
862	-0.23262763	F	0
863	0.21969502	F	0
864	-0.21748544	F	0
865	-0.12372445	F	0
866	-0.15240164	F	0
867	-0.25160488	F	0
868	-0.114665665	F	0
869	-0.07876922	F	0
870	0.16382985	F	0
871	-0.039915793	F	0
872	0.022737144	F	0
873	0.005173341	F	0
874	0.21849413	F	0
875	0.004115707	F	0
876	-0.07612884	F	0
877	0.02638323	F	0
878	-0.21196413	F	0
879	-0.085301794	F	0
880	0.050984725	F	0
881	-0.020211156	F	0
882	0.21730042	F	0
883	-0.045095913	F	0
884	0.09499016	F	0
885	0.24715056	F	0
886	0.27122664	F	0
887	0.19058137	F	0
888	-0.03688805	F	0
889	0.091936946	F	0
890	0.29245162	F	0
891	0.11928486	F	0
892	-0.2073292	F	0
893	0.006177486	F	0
894	-0.123484634	F	0
895	-0.2966343	F	0
896	-0.1524842	F	0
897	-0.2850255	F	0
898	0.20818976	F	0
899	-0.10086738	F	0
900	0.2448285	F	0
901	0.121504515	F	0
902	0.003041813	F	0
903	-0.06447951	F	0
904	-0.28001732	F	0
905	0.07123885	F	0
906	0.2676774	F	0
907	-0.22402318	F	0
908	-0.13414432	F	0
909	0.12876089	F	0
910	-0.16980271	F	0
911	-0.20370162	F	0
912	-0.119553	F	0
913	-0.20604387	F	0
914	-0.20076661	F	0
915	-0.27107465	F	0
916	0.2228715	F	0
917	0.13649967	F	0
918	-0.2144807	F	0
919	-0.03927767	F	0
920	-0.08724463	F	0
921	-0.101536065	F	0
922	-0.13571534	F	0
923	-0.27344957	F	0
924	-0.0882263	F	0
925	-0.09548147	F	0
926	-0.13015075	F	0
927	-0.18504345	F	0
928	0.09852971	F	0
929	0.1275914	F	0
930	-0.10437167	F	0
931	-0.10491922	F	0
932	-0.010813464	F	0
933	-0.014989651	F	0
934	0.023347085	F	0
935	0.28540558	F	0
936	0.16622332	F	0
937	-0.013958994	F	0
938	-0.2754026	F	0
939	-0.084756434	F	0
940	-0.24360156	F	0
941	-0.28361306	F	0
942	0.2659567	F	0
943	0.17888525	F	0
944	0.046463553	F	0
945	-0.07138468	F	0
946	0.005724188	F	0
947	-0.24989992	F	0
948	0.2413831	F	0
949	0.20962001	F	0
950	0.29591572	F	0
951	0.21120898	F	0
952	0.25477487	F	0
953	0.11713302	F	0
954	0.19749492	F	0
955	-0.2437812	F	0
956	-0.12500206	F	0
957	0.21694283	F	0
958	0.1799034	F	0
959	0.25153348	F	0
960	0.27277595	F	0
961	-0.28912267	F	0
962	0.007789527	F	0
963	0.18052958	F	0
964	0.007453392	F	0
965	-0.077243336	F	0
966	-0.28157935	F	0
967	0.05980743	F	0
968	0.04894485	F	0
969	-0.19457893	F	0
970	0.16260009	F	0
971	0.1952028	F	0
972	0.2611471	F	0
973	0.24658537	F	0
974	0.21999553	F	0
975	0.14466695	F	0
976	0.2900455	F	0
977	0.08467205	F	0
978	-0.293378	F	0
979	-0.22710295	F	0
980	-0.13404344	F	0
981	-0.20207784	F	0
982	-0.03219171	F	0
983	0.11912159	F	0
984	-0.23569007	F	0
985	-0.19901794	F	0
986	-0.20568867	F	0
987	0.05471944	F	0
988	0.27308393	F	0
989	0.1728123	F	0
990	0.01232963	F	0
991	-0.11862539	F	0
992	-0.012530807	F	0
993	0.04816396	F	0
994	0.080002226	F	0
995	-0.18675825	F	0
996	0.2935469	F	0
997	-0.16798483	F	0
998	-0.12643424	F	0
999	0.09812134	F	0
1000	2.5	T	3.J
1001	2.5	T	3.J
1002	2.1	T	3.J
1003	2.2	T	3.J
1004	2.5	T	3.J
1005	0.1505899	F	0
1006	0.086504295	F	0
1007	-0.18233088	F	0
1008	-0.004226811	F	0
1009	-0.12509438	F	0
1010	-0.08500871	F	0
1011	-0.17976181	F	0
1012	0.23984554	F	0
1013	-0.02125207	F	0
1014	-0.12664555	F	0
1015	-0.009776908	F	0
1016	-0.24408111	F	0
1017	-0.04586844	F	0
1018	0.19212139	F	0
1019	-0.034012277	F	0
1020	-0.04986878	F	0
1021	0.20381652	F	0
1022	-0.02382444	F	0
1023	0.22268088	F	0
1024	0.10446753	F	0
1025	-0.10255031	F	0
1026	0.13407224	F	0
1027	0.1119137	F	0
1028	-0.17034382	F	0
1029	-0.24684323	F	0
1030	-0.16651264	F	0
1031	0.24528068	F	0
1032	0.26139495	F	0
1033	0.19206443	F	0
1034	0.21499504	F	0
1035	0.1241843	F	0
1036	0.25505137	F	0
1037	0.027880004	F	0
1038	0.034456093	F	0
1039	-0.28255415	F	0
1040	0.23144452	F	0
1041	0.28705487	F	0
1042	-0.08886493	F	0
1043	-0.29404038	F	0
1044	0.2925243	F	0
1045	0.1072063	F	0
1046	0.13425004	F	0
1047	-0.24982987	F	0
1048	0.16072725	F	0
1049	-0.067629434	F	0
1050	-0.2750054	F	0
1051	-0.008574038	F	0
1052	0.19949712	F	0
1053	0.013308779	F	0
1054	0.064158104	F	0
1055	0.07228717	F	0
1056	0.04492084	F	0
1057	-0.27051464	F	0
1058	-0.122694306	F	0
1059	0.053636447	F	0
1060	0.21964024	F	0
1061	0.0764875	F	0
1062	-0.2799345	F	0
1063	-0.28203195	F	0
1064	0.11016167	F	0
1065	-0.1914477	F	0
1066	-0.074592896	F	0
1067	-0.12149858	F	0
1068	0.2673961	F	0
1069	0.19051675	F	0
1070	-0.13711996	F	0
1071	0.2627905	F	0
1072	-0.062276527	F	0
1073	-0.10309582	F	0
1074	0.11661844	F	0
1075	-0.092727475	F	0
1076	-0.15191393	F	0
1077	-0.10199063	F	0
1078	-0.18549727	F	0
1079	-0.014276105	F	0
1080	-0.046423778	F	0
1081	-0.006257365	F	0
1082	0.0352058	F	0
1083	-1.36E-04	F	0
1084	0.109694965	F	0
1085	-0.20435807	F	0
1086	0.18293692	F	0
1087	-0.115626864	F	0
1088	0.053919315	F	0
1089	-0.18413971	F	0
1090	-0.14846751	F	0
1091	0.22135662	F	0
1092	-0.12757382	F	0
1093	0.09908451	F	0
1094	-0.1998711	F	0
1095	0.020825975	F	0
1096	-0.112217486	F	0
1097	0.12923916	F	0
1098	0.031988364	F	0
1099	0.004022506	F	0
1100	-0.16787812	F	0
1101	0.1574788	F	0
1102	0.20613463	F	0
1103	0.22544679	F	0
1104	0.067788556	F	0
1105	0.23136933	F	0
1106	-0.28170803	F	0
1107	0.18722413	F	0
1108	-0.11635848	F	0
1109	-0.1426917	F	0
1110	-0.036794454	F	0
1111	0.1359611	F	0
1112	0.1301711	F	0
1113	-0.20086828	F	0
1114	0.13475879	F	0
1115	-0.012478468	F	0
1116	-0.13970734	F	0
1117	-0.19449559	F	0
1118	0.23338777	F	0
1119	0.29917422	F	0
1120	0.015141853	F	0
1121	0.26708826	F	0
1122	-0.26787025	F	0
1123	-0.29866272	F	0
1124	-0.26459223	F	0
1125	-0.26836804	F	0
1126	0.003228226	F	0
1127	0.21266808	F	0
1128	-0.011299531	F	0
1129	-0.14897612	F	0
1130	-0.27344674	F	0
1131	0.29252118	F	0
